,Generations,Run 1 ASF,Run 2 ASF,Run 3 ASF,Run 4 ASF,Run 5 ASF,Run 6 ASF,Run 7 ASF,Run 8 ASF,Run 9 ASF,Run 10 ASF,Average ASF
42,43,9747.466666666667,9756.866666666667,9746.333333333334,9754.0,9738.833333333334,9737.2,9752.166666666666,9754.133333333333,9753.466666666667,9737.7,9747.816666666668
43,44,9749.2,9758.266666666666,9746.333333333334,9754.0,9742.666666666666,9737.866666666667,9754.0,9754.266666666666,9754.133333333333,9737.9,9748.863333333333
44,45,9751.266666666666,9759.4,9746.333333333334,9754.0,9745.633333333333,9738.2,9754.0,9754.4,9755.2,9738.733333333334,9749.716666666665
45,46,9751.533333333333,9760.0,9746.333333333334,9754.2,9748.433333333332,9740.233333333334,9754.0,9754.666666666666,9756.0,9739.066666666668,9750.446666666667
46,47,9751.8,9760.0,9746.333333333334,9754.2,9749.066666666668,9741.333333333334,9754.0,9754.8,9756.066666666668,9739.766666666666,9750.736666666668
47,48,9752.333333333334,9760.0,9746.333333333334,9754.4,9750.633333333333,9742.466666666667,9754.0,9755.066666666668,9756.066666666668,9740.866666666667,9751.216666666667
48,49,9752.633333333333,9760.0,9746.333333333334,9754.6,9751.0,9742.666666666666,9754.0,9756.133333333333,9756.066666666668,9742.0,9751.543333333333
49,50,9753.166666666666,9760.0,9746.466666666667,9754.8,9751.0,9743.3,9754.0,9756.4,9756.066666666668,9742.633333333333,9751.783333333333
50,51,9754.233333333334,9760.0,9746.466666666667,9755.4,9751.0,9743.633333333333,9754.0,9757.066666666668,9756.2,9744.2,9752.22
51,52,9755.1,9760.0,9746.6,9756.6,9751.0,9744.233333333334,9754.0,9757.866666666667,9756.2,9746.433333333332,9752.803333333333
52,53,9755.766666666666,9760.0,9746.666666666666,9757.8,9751.0,9745.233333333334,9754.0,9758.0,9756.2,9747.3,9753.196666666667
53,54,9757.833333333334,9760.0,9746.8,9759.2,9751.0,9745.533333333333,9754.0,9758.1,9756.2,9747.6,9753.626666666667
54,55,9759.0,9760.0,9746.933333333332,9760.0,9751.0,9746.233333333334,9754.0,9758.1,9756.466666666667,9748.766666666666,9754.05
55,56,9759.0,9760.0,9747.266666666666,9760.0,9751.0,9747.166666666666,9754.0,9758.1,9756.466666666667,9749.933333333332,9754.293333333333
56,57,9759.0,9760.0,9748.066666666668,9760.0,9751.0,9747.6,9754.0,9758.1,9756.6,9750.9,9754.526666666667
57,58,9759.0,9760.0,9748.4,9760.0,9751.166666666666,9748.433333333332,9754.133333333333,9758.2,9756.6,9753.066666666668,9754.9
58,59,9759.0,9760.0,9748.6,9760.0,9751.333333333334,9749.433333333332,9754.266666666666,9758.233333333334,9757.066666666668,9756.5,9755.443333333333
59,60,9759.0,9760.2,9748.8,9760.0,9751.333333333334,9751.166666666666,9754.4,9758.466666666667,9757.466666666667,9758.533333333333,9755.936666666666
60,61,9759.0,9760.4,9749.2,9760.0,9751.5,9753.4,9754.8,9758.466666666667,9758.066666666668,9759.2,9756.403333333332
61,62,9759.0,9760.4,9749.2,9760.0,9751.666666666666,9754.266666666666,9755.4,9758.8,9759.266666666666,9760.166666666666,9756.816666666668
62,63,9759.0,9760.6,9749.2,9760.0,9751.666666666666,9754.466666666667,9755.933333333332,9759.133333333333,9759.8,9761.133333333333,9757.093333333334
