,Generations,Run 1 BSF,Run 2 BSF,Run 3 BSF,Run 4 BSF,Run 5 BSF,Run 6 BSF,Run 7 BSF,Run 8 BSF,Run 9 BSF,Run 10 BSF,Average BSF
79,80,9762,9758,9756,9762,9756,9755,9766,9762,9756,9760,9759.3
80,81,9762,9758,9758,9762,9756,9754,9766,9762,9756,9760,9759.4
81,82,9762,9758,9758,9762,9756,9754,9766,9762,9756,9760,9759.4
82,83,9762,9758,9758,9762,9756,9754,9766,9762,9756,9760,9759.4
83,84,9762,9758,9758,9762,9756,9754,9766,9762,9756,9760,9759.4
84,85,9762,9758,9758,9762,9756,9754,9766,9762,9756,9760,9759.4
85,86,9762,9758,9758,9762,9756,9754,9766,9762,9756,9760,9759.4
86,87,9762,9758,9758,9762,9756,9754,9766,9762,9756,9760,9759.4
87,88,9762,9758,9758,9762,9756,9755,9766,9762,9756,9760,9759.5
88,89,9762,9758,9761,9762,9756,9755,9766,9762,9756,9760,9759.8
89,90,9762,9758,9761,9762,9756,9758,9766,9762,9756,9760,9760.1
90,91,9762,9758,9761,9762,9756,9755,9766,9762,9756,9760,9759.8
91,92,9762,9758,9761,9762,9756,9755,9766,9762,9762,9760,9760.4
92,93,9762,9758,9761,9762,9756,9755,9766,9762,9762,9760,9760.4
93,94,9762,9758,9761,9762,9756,9755,9766,9762,9762,9760,9760.4
94,95,9762,9758,9761,9762,9756,9757,9766,9762,9762,9760,9760.6
95,96,9762,9758,9762,9762,9756,9757,9766,9762,9762,9760,9760.7
96,97,9762,9758,9762,9762,9756,9757,9766,9762,9762,9760,9760.7
97,98,9762,9758,9761,9762,9756,9757,9766,9762,9762,9760,9760.6
98,99,9762,9758,9761,9762,9756,9757,9766,9762,9762,9760,9760.6
99,100,9762,9758,9761,9762,9756,9757,9766,9762,9762,9760,9760.6
