,Generations,Run 1 ASF,Run 2 ASF,Run 3 ASF,Run 4 ASF,Run 5 ASF,Run 6 ASF,Run 7 ASF,Run 8 ASF,Run 9 ASF,Run 10 ASF,Average ASF
50,51,9760.0,9756.666666666666,9732.033333333333,9760.166666666666,9754.266666666666,9733.266666666666,9754.4,9756.0,9748.6,9758.0,9751.34
51,52,9759.5,9756.933333333332,9732.633333333333,9762.0,9754.6,9733.633333333333,9754.6,9756.0,9750.7,9758.0,9751.859999999999
52,53,9760.0,9757.466666666667,9733.433333333332,9761.633333333333,9754.933333333332,9409.533333333333,9754.666666666666,9756.0,9752.8,9758.0,9719.846666666668
53,54,9760.0,9757.8,9734.033333333333,9762.0,9755.0,9410.033333333333,9755.466666666667,9756.0,9752.8,9758.0,9720.113333333333
54,55,9760.0,9758.0,9735.1,9762.0,9755.4,9735.2,9755.933333333332,9756.0,9753.0,9758.0,9752.863333333333
55,56,9760.0,9758.0,9735.766666666666,9762.0,9754.9,9736.266666666666,9738.333333333334,9756.0,9753.0,9758.0,9751.226666666666
56,57,9760.0,9758.0,9736.0,9762.0,9755.366666666667,9412.133333333333,9754.733333333334,9756.133333333333,9753.0,9758.0,9720.536666666667
57,58,9760.0,9758.0,9720.133333333333,9762.0,9756.0,9732.633333333333,9755.866666666667,9756.133333333333,9753.0,9758.133333333333,9751.189999999999
58,59,9760.0,9758.0,9736.2,9762.0,9756.0,9720.5,9756.0,9756.066666666668,9753.0,9758.2,9751.596666666666
59,60,9760.0,9758.0,9736.3,9762.0,9756.0,9737.0,9756.0,9756.266666666666,9753.0,9758.4,9753.296666666665
60,61,9760.0,9758.0,9735.2,9762.0,9740.2,9737.0,9756.0,9756.466666666667,9753.233333333334,9758.666666666666,9751.676666666668
61,62,9760.0,9758.0,9736.4,9762.0,9754.466666666667,9737.0,9756.0,9757.066666666668,9753.233333333334,9758.733333333334,9753.29
62,63,9760.0,9758.0,9737.0,9762.0,9755.766666666666,9738.7,9739.666666666666,9757.4,9753.233333333334,9759.333333333334,9752.109999999999
63,64,9760.066666666668,9758.0,9737.2,9762.0,9756.0,9739.833333333334,9756.0,9758.066666666668,9753.2,9759.866666666667,9754.023333333334
64,65,9760.066666666668,9757.933333333332,9738.1,9762.0,9756.0,9739.833333333334,9756.0,9741.733333333334,9753.1,9760.0,9752.476666666667
65,66,9760.0,9754.033333333333,9738.833333333334,9762.0,9756.0,9741.066666666668,9756.733333333334,9758.666666666666,9753.3,9760.0,9754.063333333335
66,67,9760.0,9758.0,9739.5,9762.0,9756.0,9745.133333333333,9758.333333333334,9434.0,9753.2,9760.0,9722.616666666665
67,68,9760.0,9758.0,9744.633333333333,9762.0,9756.0,9749.433333333332,9760.266666666666,9711.133333333333,9753.3,9743.466666666667,9749.823333333334
68,69,9760.0,9757.7,9745.5,9762.0,9756.0,9426.6,9761.4,9744.8,9753.5,9760.0,9722.75
69,70,9760.0,9758.0,9747.1,9762.0,9740.133333333333,9753.433333333332,9761.8,9728.9,9753.9,9760.0,9752.526666666665
70,71,9760.0,9758.0,9753.166666666666,9762.0,9756.0,9754.0,9761.066666666668,9761.833333333334,9705.533333333333,9760.0,9753.16
71,72,9759.733333333334,9758.0,9754.733333333334,9762.0,9756.0,9754.0,9762.666666666666,9762.0,9720.866666666667,9760.0,9755.0
72,73,9760.0,9758.0,9754.566666666668,9762.0,9756.0,9754.0,9763.2,9762.0,9738.7,9760.0,9756.846666666666
73,74,9760.266666666666,9758.0,9755.466666666667,9744.866666666667,9756.0,9754.0,9764.0,9762.0,9739.466666666667,9760.0,9755.406666666668
74,75,9760.666666666666,9758.0,9755.566666666668,9761.266666666666,9756.0,9754.0,9765.333333333334,9762.0,9739.566666666668,9759.366666666667,9757.176666666666
75,76,9760.866666666667,9758.0,9755.566666666668,9762.0,9755.4,9754.0,9765.866666666667,9762.0,9755.8,9760.0,9758.95
76,77,9761.066666666668,9757.8,9723.033333333333,9436.6,9755.4,9754.0,9766.0,9762.0,9756.0,9760.0,9723.189999999999
77,78,9761.266666666666,9758.0,9756.0,9762.0,9756.0,9754.0,9766.0,9745.4,9755.866666666667,9760.0,9757.453333333333
78,79,9761.866666666667,9757.933333333332,9756.0,9762.0,9756.0,9754.0,9765.666666666666,9762.0,9756.0,9760.0,9759.146666666667
79,80,9762.0,9758.0,9756.0,9762.0,9756.0,9754.033333333333,9765.8,9762.0,9755.466666666667,9760.0,9759.13
80,81,9762.0,9758.0,9756.066666666668,9762.0,9756.0,9753.766666666666,9765.3,9762.0,9756.0,9760.0,9759.113333333333
