,Generations,Run 1 ASF,Run 2 ASF,Run 3 ASF,Run 4 ASF,Run 5 ASF,Run 6 ASF,Run 7 ASF,Run 8 ASF,Run 9 ASF,Run 10 ASF,Average ASF
0,1,45.666666666666664,46.3,44.7,44.666666666666664,47.13333333333333,47.96666666666667,47.3,46.0,44.36666666666667,47.4,46.15
1,2,44.46666666666667,45.56666666666667,43.833333333333336,43.3,45.666666666666664,47.266666666666666,43.3,44.93333333333333,43.766666666666666,45.6,44.77
2,3,43.666666666666664,44.63333333333333,42.166666666666664,42.3,45.03333333333333,44.93333333333333,42.43333333333333,44.36666666666667,42.93333333333333,44.93333333333333,43.739999999999995
3,4,42.766666666666666,43.56666666666667,40.766666666666666,42.3,45.0,43.766666666666666,41.6,42.3,41.56666666666667,43.46666666666667,42.71
4,5,42.2,42.53333333333333,40.766666666666666,42.06666666666667,43.86666666666667,42.46666666666667,41.53333333333333,40.46666666666667,40.666666666666664,42.43333333333333,41.9
5,6,40.833333333333336,42.43333333333333,39.36666666666667,41.733333333333334,43.36666666666667,41.53333333333333,40.86666666666667,40.36666666666667,40.1,42.36666666666667,41.29666666666667
6,7,39.666666666666664,41.0,38.06666666666667,40.833333333333336,41.6,41.53333333333333,40.4,39.36666666666667,38.96666666666667,41.833333333333336,40.32666666666666
7,8,39.166666666666664,40.93333333333333,37.06666666666667,40.6,41.166666666666664,41.333333333333336,39.43333333333333,38.9,38.53333333333333,40.5,39.763333333333335
8,9,38.0,40.06666666666667,36.86666666666667,40.233333333333334,40.53333333333333,41.333333333333336,38.86666666666667,38.9,37.9,40.5,39.32
9,10,37.8,39.333333333333336,36.733333333333334,38.93333333333333,40.06666666666667,41.3,38.86666666666667,38.666666666666664,37.266666666666666,40.333333333333336,38.92999999999999
10,11,37.666666666666664,38.46666666666667,35.43333333333333,38.166666666666664,39.56666666666667,41.03333333333333,38.666666666666664,37.96666666666667,37.166666666666664,39.63333333333333,38.37666666666667
11,12,36.63333333333333,37.9,35.43333333333333,36.7,38.833333333333336,40.833333333333336,38.13333333333333,37.666666666666664,37.1,39.1,37.83333333333334
12,13,35.96666666666667,37.266666666666666,33.93333333333333,36.333333333333336,38.733333333333334,40.833333333333336,37.666666666666664,37.5,37.1,38.53333333333333,37.38666666666667
13,14,35.5,36.4,33.93333333333333,35.9,37.93333333333333,40.0,36.93333333333333,36.7,36.96666666666667,38.4,36.86666666666666
14,15,34.46666666666667,35.7,33.166666666666664,35.5,37.9,39.833333333333336,36.1,36.6,36.766666666666666,38.36666666666667,36.440000000000005
15,16,34.36666666666667,35.266666666666666,32.3,35.233333333333334,37.7,39.63333333333333,35.766666666666666,36.1,36.733333333333334,37.43333333333333,36.053333333333335
16,17,34.1,35.2,31.9,34.666666666666664,37.13333333333333,39.13333333333333,35.63333333333333,35.96666666666667,36.43333333333333,37.43333333333333,35.760000000000005
17,18,34.1,34.96666666666667,31.633333333333333,33.93333333333333,37.13333333333333,38.766666666666666,35.46666666666667,35.96666666666667,36.166666666666664,35.766666666666666,35.39
18,19,33.833333333333336,34.8,31.133333333333333,33.93333333333333,36.733333333333334,38.7,35.2,35.733333333333334,35.766666666666666,34.63333333333333,35.04666666666667
19,20,33.733333333333334,34.666666666666664,30.966666666666665,33.833333333333336,36.1,38.7,34.833333333333336,35.733333333333334,35.53333333333333,34.4,34.85
20,21,33.6,34.43333333333333,30.366666666666667,32.8,35.6,38.36666666666667,34.56666666666667,35.43333333333333,35.166666666666664,33.233333333333334,34.35666666666667
21,22,33.6,34.333333333333336,30.366666666666667,32.56666666666667,34.766666666666666,37.266666666666666,34.36666666666667,35.2,34.86666666666667,32.3,33.96333333333333
22,23,33.6,34.233333333333334,29.6,32.166666666666664,34.766666666666666,36.36666666666667,34.166666666666664,35.03333333333333,34.56666666666667,31.4,33.589999999999996
23,24,32.9,33.8,29.6,31.833333333333332,34.733333333333334,36.06666666666667,33.93333333333333,35.03333333333333,34.233333333333334,30.766666666666666,33.29
24,25,32.666666666666664,33.56666666666667,29.5,31.766666666666666,34.733333333333334,35.53333333333333,33.53333333333333,34.9,34.2,30.7,33.11
25,26,32.63333333333333,33.56666666666667,29.033333333333335,31.766666666666666,34.733333333333334,35.53333333333333,33.36666666666667,34.63333333333333,34.13333333333333,30.6,33.00000000000001
26,27,32.53333333333333,33.333333333333336,28.966666666666665,31.4,34.733333333333334,35.333333333333336,33.0,34.36666666666667,34.06666666666667,30.533333333333335,32.82666666666667
27,28,32.53333333333333,33.266666666666666,28.966666666666665,31.066666666666666,34.733333333333334,34.8,33.0,34.13333333333333,34.06666666666667,30.533333333333335,32.71
28,29,32.46666666666667,33.2,28.966666666666665,30.733333333333334,34.733333333333334,34.266666666666666,33.0,33.766666666666666,34.0,30.233333333333334,32.53666666666667
29,30,31.9,32.86666666666667,28.7,30.733333333333334,34.56666666666667,33.333333333333336,32.93333333333333,33.4,33.7,30.233333333333334,32.236666666666665
30,31,31.8,32.766666666666666,28.233333333333334,30.7,34.36666666666667,33.333333333333336,32.9,33.4,33.666666666666664,30.233333333333334,32.14
31,32,31.633333333333333,32.766666666666666,28.033333333333335,30.433333333333334,34.36666666666667,33.166666666666664,32.733333333333334,33.4,33.4,30.033333333333335,31.996666666666663
32,33,31.566666666666666,32.766666666666666,28.0,30.333333333333332,34.2,33.166666666666664,32.733333333333334,33.1,33.233333333333334,30.033333333333335,31.913333333333334
33,34,31.566666666666666,32.666666666666664,27.4,30.066666666666666,34.2,32.733333333333334,32.733333333333334,32.9,33.233333333333334,30.033333333333335,31.753333333333337
34,35,31.466666666666665,32.56666666666667,26.866666666666667,29.466666666666665,34.03333333333333,32.53333333333333,32.6,32.766666666666666,33.233333333333334,29.866666666666667,31.540000000000003
35,36,31.466666666666665,32.333333333333336,26.166666666666668,29.466666666666665,33.766666666666666,32.53333333333333,32.6,32.666666666666664,33.233333333333334,29.866666666666667,31.409999999999997
36,37,31.266666666666666,32.233333333333334,25.9,29.333333333333332,33.766666666666666,32.166666666666664,32.6,32.666666666666664,33.233333333333334,29.833333333333332,31.299999999999994
37,38,31.066666666666666,32.0,25.666666666666668,29.1,33.63333333333333,31.766666666666666,32.4,32.53333333333333,33.233333333333334,29.833333333333332,31.123333333333335
38,39,31.066666666666666,31.866666666666667,24.933333333333334,29.1,33.266666666666666,31.4,32.233333333333334,32.53333333333333,33.233333333333334,29.8,30.943333333333335
39,40,30.866666666666667,31.7,24.7,28.966666666666665,33.13333333333333,30.7,32.166666666666664,32.43333333333333,33.06666666666667,29.733333333333334,30.74666666666667
40,41,30.633333333333333,31.7,24.266666666666666,28.833333333333332,33.13333333333333,30.7,32.166666666666664,32.3,33.03333333333333,29.633333333333333,30.639999999999997
41,42,30.466666666666665,31.7,24.2,28.833333333333332,33.13333333333333,30.033333333333335,32.1,32.13333333333333,32.93333333333333,29.566666666666666,30.509999999999998
42,43,30.233333333333334,31.633333333333333,24.066666666666666,28.766666666666666,32.96666666666667,30.033333333333335,32.1,32.13333333333333,32.666666666666664,29.533333333333335,30.413333333333338
43,44,30.0,31.633333333333333,23.866666666666667,28.6,32.96666666666667,29.466666666666665,32.1,32.1,32.666666666666664,29.433333333333334,30.28333333333333
44,45,29.933333333333334,31.466666666666665,23.866666666666667,28.3,32.8,29.466666666666665,32.1,32.06666666666667,32.666666666666664,29.166666666666668,30.183333333333337
45,46,29.866666666666667,31.033333333333335,23.7,28.1,32.8,29.3,32.1,32.06666666666667,32.6,29.166666666666668,30.073333333333334
46,47,29.833333333333332,30.833333333333332,23.533333333333335,28.033333333333335,32.4,28.966666666666665,31.7,32.06666666666667,32.53333333333333,29.033333333333335,29.893333333333334
47,48,29.7,30.766666666666666,23.3,27.966666666666665,32.3,28.766666666666666,31.666666666666668,32.06666666666667,32.4,28.966666666666665,29.79
48,49,29.666666666666668,30.4,23.3,27.966666666666665,32.3,28.666666666666668,31.5,32.06666666666667,32.4,28.966666666666665,29.72333333333333
49,50,29.666666666666668,30.4,23.266666666666666,27.6,32.3,28.666666666666668,31.466666666666665,32.06666666666667,32.4,28.933333333333334,29.676666666666666
50,51,29.666666666666668,30.2,23.266666666666666,27.566666666666666,32.3,28.433333333333334,31.466666666666665,32.06666666666667,32.4,28.9,29.626666666666665
51,52,29.666666666666668,30.2,23.2,27.566666666666666,32.1,28.433333333333334,31.433333333333334,31.966666666666665,32.3,28.8,29.56666666666667
52,53,29.666666666666668,30.166666666666668,23.1,27.2,32.1,28.233333333333334,30.866666666666667,31.966666666666665,32.3,28.7,29.43
53,54,29.666666666666668,30.166666666666668,23.1,27.2,31.9,28.166666666666668,30.866666666666667,31.9,31.966666666666665,28.666666666666668,29.360000000000003
54,55,29.4,30.166666666666668,23.1,27.133333333333333,31.733333333333334,28.166666666666668,30.766666666666666,31.9,31.966666666666665,28.666666666666668,29.3
55,56,29.333333333333332,30.133333333333333,22.833333333333332,26.666666666666668,31.733333333333334,28.166666666666668,30.766666666666666,31.9,31.8,28.666666666666668,29.2
56,57,29.3,30.133333333333333,22.266666666666666,26.466666666666665,31.733333333333334,28.166666666666668,30.633333333333333,31.766666666666666,31.8,28.5,29.076666666666664
