,Generations,Run 1 ASF,Run 2 ASF,Run 3 ASF,Run 4 ASF,Run 5 ASF,Run 6 ASF,Run 7 ASF,Run 8 ASF,Run 9 ASF,Run 10 ASF,Average ASF
28,29,311.6666666666667,446.46666666666664,343.06666666666666,375.06666666666666,368.4,316.53333333333336,253.4,333.5,303.43333333333334,363.93333333333334,341.5466666666667
29,30,314.4,456.23333333333335,339.1666666666667,367.9,379.46666666666664,336.2,277.8333333333333,321.2,303.03333333333336,373.6666666666667,346.90999999999997
30,31,306.8666666666667,477.26666666666665,355.3666666666667,393.3,365.2,335.93333333333334,300.5,335.8666666666667,313.3333333333333,394.1,357.77333333333337
31,32,331.2,489.46666666666664,349.3666666666667,400.6,357.53333333333336,344.3333333333333,314.23333333333335,336.6666666666667,320.8333333333333,401.1333333333333,364.5366666666667
32,33,347.6666666666667,479.46666666666664,348.8333333333333,393.6333333333333,351.8666666666667,348.3666666666667,337.56666666666666,323.3,340.53333333333336,417.1333333333333,368.8366666666667
33,34,346.1666666666667,463.4,344.6333333333333,386.23333333333335,349.96666666666664,327.8666666666667,337.53333333333336,322.06666666666666,357.73333333333335,422.1,365.7699999999999
34,35,342.7,464.56666666666666,349.6666666666667,375.1666666666667,362.03333333333336,333.8333333333333,332.03333333333336,357.6333333333333,366.03333333333336,443.1666666666667,372.6833333333333
35,36,335.8,480.93333333333334,361.06666666666666,382.8666666666667,368.56666666666666,346.8,329.76666666666665,366.9,384.7,430.3666666666667,378.7766666666667
36,37,343.6333333333333,493.7,358.8,382.96666666666664,370.6333333333333,348.8333333333333,336.6333333333333,374.3,408.8333333333333,423.93333333333334,384.2266666666667
37,38,365.5,497.7,337.43333333333334,380.76666666666665,355.9,351.1666666666667,335.93333333333334,382.3,400.8666666666667,426.06666666666666,383.36333333333334
38,39,355.26666666666665,497.43333333333334,348.1333333333333,376.46666666666664,367.26666666666665,358.6,353.46666666666664,397.1666666666667,418.4,430.96666666666664,390.3166666666667
39,40,356.8666666666667,496.53333333333336,354.3666666666667,390.1333333333333,380.7,345.9,367.0,397.6666666666667,425.06666666666666,431.6333333333333,394.58666666666664
40,41,361.3333333333333,497.1,388.4,386.8333333333333,383.9,342.76666666666665,371.8666666666667,409.6666666666667,450.3666666666667,411.8666666666667,400.40999999999997
41,42,359.06666666666666,502.23333333333335,391.03333333333336,370.1,382.43333333333334,332.4,383.6666666666667,410.1666666666667,448.2,414.26666666666665,399.3566666666667
42,43,374.46666666666664,501.96666666666664,396.5,378.9,358.7,339.8333333333333,388.46666666666664,410.6666666666667,461.3,416.6333333333333,402.74333333333334
43,44,377.46666666666664,510.6666666666667,415.3,374.6333333333333,374.1,337.23333333333335,391.93333333333334,437.6666666666667,464.3,398.53333333333336,408.1833333333333
44,45,383.56666666666666,519.6333333333333,434.8,389.6,359.3666666666667,333.8,387.3,433.8,467.8666666666667,406.8333333333333,411.65666666666675
45,46,412.3666666666667,521.3,438.5,400.1,364.73333333333335,336.1333333333333,395.8333333333333,439.6666666666667,478.73333333333335,406.23333333333335,419.36
46,47,405.8,525.6666666666666,445.7,398.3,351.3666666666667,345.8333333333333,410.6,448.9,484.1,395.8,421.20666666666665
47,48,413.73333333333335,525.9333333333333,448.73333333333335,401.2,359.5,356.7,414.9,460.3333333333333,488.5,397.46666666666664,426.7
48,49,427.6666666666667,538.1,471.53333333333336,408.3333333333333,363.23333333333335,365.6,418.26666666666665,468.0,495.73333333333335,402.3666666666667,435.8833333333334
49,50,423.76666666666665,543.0,482.03333333333336,406.1333333333333,360.4,375.6,408.8333333333333,485.8666666666667,490.76666666666665,393.3666666666667,436.97666666666674
50,51,416.8666666666667,539.4,481.7,412.1,378.3,369.06666666666666,407.56666666666666,484.73333333333335,496.1333333333333,394.0,437.9866666666667
