,Generations,Run 1 ASF,Run 2 ASF,Run 3 ASF,Run 4 ASF,Run 5 ASF,Run 6 ASF,Run 7 ASF,Run 8 ASF,Run 9 ASF,Run 10 ASF,Average ASF
0,1,46.46666666666667,45.333333333333336,48.2,42.6,45.86666666666667,45.86666666666667,48.4,48.266666666666666,48.93333333333333,47.733333333333334,46.766666666666666
1,2,44.833333333333336,43.63333333333333,46.2,40.5,45.0,44.0,45.5,48.266666666666666,47.266666666666666,47.0,45.22
2,3,44.7,41.93333333333333,45.5,40.5,44.666666666666664,43.43333333333333,44.36666666666667,48.166666666666664,46.766666666666666,45.53333333333333,44.55666666666666
3,4,44.13333333333333,41.266666666666666,43.7,39.666666666666664,44.666666666666664,41.86666666666667,43.93333333333333,46.833333333333336,46.333333333333336,43.86666666666667,43.626666666666665
4,5,43.766666666666666,40.333333333333336,43.56666666666667,38.4,44.666666666666664,40.43333333333333,43.266666666666666,45.63333333333333,45.46666666666667,42.4,42.79333333333333
5,6,42.53333333333333,39.766666666666666,42.93333333333333,37.233333333333334,44.36666666666667,39.266666666666666,41.6,44.733333333333334,45.46666666666667,41.96666666666667,41.986666666666665
6,7,42.53333333333333,38.63333333333333,42.1,36.1,42.53333333333333,39.0,40.56666666666667,44.333333333333336,45.03333333333333,40.6,41.14333333333333
7,8,41.166666666666664,37.6,42.1,34.56666666666667,41.46666666666667,38.63333333333333,39.86666666666667,43.56666666666667,44.233333333333334,39.43333333333333,40.263333333333335
8,9,41.166666666666664,37.6,40.96666666666667,34.4,41.233333333333334,37.86666666666667,38.93333333333333,42.733333333333334,43.4,38.03333333333333,39.63333333333334
9,10,40.233333333333334,36.7,40.2,33.86666666666667,40.86666666666667,37.43333333333333,38.333333333333336,41.36666666666667,42.266666666666666,37.86666666666667,38.913333333333334
10,11,39.766666666666666,36.233333333333334,39.7,31.5,40.4,36.86666666666667,38.333333333333336,40.56666666666667,41.53333333333333,37.43333333333333,38.233333333333334
