,Generations,Best Fitness so far-BSF,Average Fitness so far-ASF
0,1,35,49.86666666666667
1,2,33,51.13333333333333
2,3,33,43.833333333333336
3,4,33,43.3
4,5,33,40.03333333333333
5,6,33,36.93333333333333
6,7,33,38.3
7,8,33,38.833333333333336
8,9,33,40.333333333333336
9,10,33,38.93333333333333
10,11,33,33.833333333333336
11,12,33,34.03333333333333
12,13,33,33.0
13,14,33,34.166666666666664
14,15,33,33.46666666666667
15,16,33,33.333333333333336
16,17,33,33.43333333333333
17,18,33,37.06666666666667
18,19,33,33.8
19,20,33,33.2
20,21,33,41.666666666666664
21,22,33,43.166666666666664
22,23,33,36.56666666666667
23,24,33,34.43333333333333
24,25,33,33.2
25,26,33,33.0
26,27,33,34.43333333333333
27,28,33,40.266666666666666
28,29,33,37.46666666666667
29,30,33,36.1
30,31,33,39.06666666666667
31,32,33,33.46666666666667
32,33,33,36.13333333333333
33,34,33,34.833333333333336
34,35,33,35.0
35,36,33,35.2
36,37,33,35.266666666666666
37,38,33,34.266666666666666
38,39,33,34.1
39,40,33,33.43333333333333
40,41,33,35.1
41,42,33,33.46666666666667
42,43,33,38.96666666666667
43,44,33,40.666666666666664
44,45,33,35.266666666666666
45,46,33,33.9
46,47,33,33.0
47,48,33,33.53333333333333
48,49,33,35.86666666666667
49,50,33,34.03333333333333
50,51,33,40.96666666666667
51,52,33,35.46666666666667
52,53,33,34.333333333333336
53,54,33,37.6
54,55,33,40.96666666666667
55,56,33,34.96666666666667
56,57,33,36.5
57,58,33,34.6
58,59,33,33.233333333333334
59,60,33,38.63333333333333
60,61,33,36.733333333333334
61,62,33,36.7
62,63,33,33.7
63,64,33,33.733333333333334
64,65,33,34.56666666666667
65,66,33,33.9
66,67,33,37.5
67,68,33,35.03333333333333
68,69,33,35.03333333333333
69,70,33,35.0
70,71,33,33.43333333333333
71,72,33,34.5
72,73,33,35.96666666666667
73,74,33,37.266666666666666
74,75,33,38.46666666666667
75,76,33,34.46666666666667
76,77,33,34.166666666666664
77,78,33,35.43333333333333
78,79,33,35.06666666666667
79,80,33,33.2
80,81,33,35.766666666666666
81,82,33,34.13333333333333
82,83,33,36.2
83,84,33,36.36666666666667
84,85,33,33.53333333333333
85,86,33,34.53333333333333
86,87,33,33.766666666666666
87,88,33,36.1
88,89,33,39.93333333333333
89,90,33,39.733333333333334
90,91,33,35.1
91,92,33,34.1
92,93,33,33.2
93,94,33,33.0
94,95,33,35.1
95,96,33,33.43333333333333
96,97,33,35.166666666666664
97,98,33,35.46666666666667
98,99,33,33.733333333333334
99,100,33,34.0
