,Generations,Run 1 BSF,Run 2 BSF,Run 3 BSF,Run 4 BSF,Run 5 BSF,Run 6 BSF,Run 7 BSF,Run 8 BSF,Run 9 BSF,Run 10 BSF,Average BSF
79,80,92792,91326,94831,91522,92951,92379,90307,92484,91884,91519,92199.5
80,81,92792,91326,94831,92192,90675,92379,90307,93600,91884,89781,91976.7
81,82,91212,91326,94480,91862,90675,92208,90307,93600,93043,92685,92139.8
82,83,91212,93301,94480,91862,90675,92208,90307,93353,93387,92685,92347.0
83,84,93228,93149,94480,91862,93058,92208,90307,94066,93219,92105,92768.2
84,85,93228,93149,94480,92552,92834,92208,90307,94066,92874,91925,92762.3
85,86,93350,93301,95175,92552,93689,92208,91316,94066,92874,91925,93045.6
86,87,93436,92326,95234,92552,93689,91492,91316,94066,91662,92418,92819.1
87,88,93436,92753,94125,92655,93689,91492,91316,92146,92320,93323,92725.5
88,89,93436,92753,94125,91938,93689,91704,91316,92146,92320,91457,92488.4
89,90,93436,92825,94125,92655,94116,91704,91316,92146,92320,91457,92610.0
90,91,93436,92825,94125,91900,94464,93681,91316,94091,92320,91457,92961.5
91,92,93436,92825,95250,88386,94464,92541,91316,91927,92544,93068,92575.7
92,93,93635,93308,95250,88386,94186,90634,91316,91927,92544,93181,92436.7
93,94,93635,93589,95250,87386,94186,92541,94270,91927,92237,93829,92885.0
94,95,93635,93589,95250,87386,95161,92541,93838,91927,92237,93829,92939.3
95,96,94204,92513,95250,87386,95238,92850,93992,92618,92237,93342,92963.0
96,97,94204,92827,97477,87386,95225,92078,92608,93891,92237,93342,93127.5
97,98,94204,92827,97667,87386,95021,91942,92608,92607,92434,93342,93003.8
98,99,93799,92626,97667,87386,95021,91942,90917,92607,92434,92761,92716.0
99,100,93799,92311,97667,88386,95021,91942,90917,93563,92409,89845,92586.0
