,Generations,Run 1 ASF,Run 2 ASF,Run 3 ASF,Run 4 ASF,Run 5 ASF,Run 6 ASF,Run 7 ASF,Run 8 ASF,Run 9 ASF,Run 10 ASF,Average ASF
39,40,78939.06666666667,79220.86666666667,77756.1,81676.06666666667,78735.33333333333,80403.1,76886.36666666667,76826.23333333334,77788.1,78751.76666666666,78698.3
40,41,78750.5,79028.83333333333,77288.7,81516.8,78652.36666666667,80222.5,76798.76666666666,76724.86666666667,77371.73333333334,78565.63333333333,78492.06999999999
41,42,78599.33333333333,78980.26666666666,76517.26666666666,81341.36666666667,78634.66666666667,80130.93333333333,76760.83333333333,76601.23333333334,77233.86666666667,78518.2,78331.79666666666
42,43,78554.1,78833.9,76247.8,81255.0,78501.5,80018.2,76600.83333333333,76489.6,76938.06666666667,78346.03333333334,78178.50333333333
43,44,78283.66666666667,78681.96666666666,76126.56666666667,81183.06666666667,78467.53333333334,79933.13333333333,76390.3,76473.93333333333,76570.5,78184.5,78029.51666666668
44,45,78132.7,78530.5,76011.6,81087.33333333333,78416.9,79784.33333333333,76293.16666666667,76341.33333333333,76073.36666666667,77900.6,77857.18333333333
45,46,77992.03333333334,78434.7,75798.83333333333,81026.3,78347.23333333334,79714.26666666666,76217.9,76323.86666666667,75917.13333333333,77686.6,77745.88666666666
46,47,77966.93333333333,78400.53333333334,75393.03333333334,80999.7,78045.6,79613.0,76026.76666666666,75982.96666666666,75745.93333333333,77358.63333333333,77553.31
47,48,77757.7,78337.4,75166.03333333334,80964.43333333333,77880.63333333333,79445.2,75807.0,75938.16666666667,75529.73333333334,77157.8,77398.40999999999
48,49,77344.03333333334,78317.0,74904.73333333334,80851.66666666667,77700.5,79350.4,75630.16666666667,75807.3,75281.06666666667,76986.83333333333,77217.37000000001
49,50,77182.03333333334,78181.6,74736.56666666667,80716.56666666667,77407.8,79324.53333333334,75484.66666666667,75631.76666666666,74992.83333333333,76701.46666666666,77035.98333333332
50,51,76962.6,78149.3,74609.4,80495.23333333334,77212.6,79176.6,75298.06666666667,75536.4,74846.33333333333,76532.03333333334,76881.85666666666
51,52,76859.26666666666,78076.06666666667,74471.86666666667,80225.93333333333,77067.56666666667,79119.9,75180.4,75472.4,74664.6,76480.96666666666,76761.89666666667
52,53,76723.03333333334,77959.73333333334,74258.8,80030.5,76855.93333333333,78926.06666666667,75081.53333333334,75472.4,74615.83333333333,76217.2,76614.10333333333
53,54,76571.06666666667,77703.03333333334,74010.2,79748.73333333334,76557.06666666667,78787.46666666666,74993.13333333333,75403.03333333334,74513.86666666667,76015.93333333333,76430.35333333333
54,55,76279.6,77563.86666666667,73773.33333333333,79663.0,76342.46666666666,78636.96666666666,74849.43333333333,75283.5,74441.46666666666,75810.86666666667,76264.45
55,56,76106.46666666666,77420.3,73626.7,79411.3,76165.36666666667,78460.7,74796.96666666666,74993.9,74409.73333333334,75777.93333333333,76116.93666666668
56,57,76032.16666666667,77231.2,73559.33333333333,79362.16666666667,75843.4,78118.36666666667,74666.4,74953.36666666667,74388.33333333333,75580.33333333333,75973.50666666668
