,Generations,Run 1 ASF,Run 2 ASF,Run 3 ASF,Run 4 ASF,Run 5 ASF,Run 6 ASF,Run 7 ASF,Run 8 ASF,Run 9 ASF,Run 10 ASF,Average ASF
22,23,89467.76666666666,91309.96666666666,95022.1,92819.73333333334,92731.13333333333,94670.53333333334,94212.96666666666,95577.9,92086.73333333334,92228.46666666666,93012.73000000001
23,24,89814.46666666666,90984.96666666666,95060.7,93046.33333333333,93390.06666666667,94594.13333333333,93389.0,95438.26666666666,92348.6,92339.0,93040.55333333333
24,25,90221.73333333334,91394.33333333333,95026.3,93620.86666666667,93969.46666666666,94702.76666666666,93369.23333333334,95891.63333333333,92642.63333333333,92095.2,93293.41666666666
25,26,89766.63333333333,91400.76666666666,95432.26666666666,92963.73333333334,94676.7,94723.46666666666,93468.96666666666,95909.9,92735.03333333334,92249.33333333333,93332.68000000001
26,27,90205.0,91552.93333333333,96228.46666666666,93711.96666666666,94627.26666666666,94712.83333333333,93583.63333333333,95619.7,93067.33333333333,92164.9,93547.40333333334
27,28,90323.06666666667,90760.6,96861.36666666667,92702.6,93971.23333333334,94884.23333333334,93269.73333333334,95643.7,92878.7,92299.9,93359.51333333332
28,29,90503.86666666667,90877.5,96577.2,93205.63333333333,93972.73333333334,94788.73333333334,92923.56666666667,95640.86666666667,92815.96666666666,92005.53333333334,93331.16
29,30,90926.76666666666,90691.66666666667,96485.9,92019.8,94000.83333333333,94666.6,92950.53333333334,95701.36666666667,92972.86666666667,92141.83333333333,93255.81666666668
30,31,91442.86666666667,90241.33333333333,96338.56666666667,91935.63333333333,94252.46666666666,94016.3,92898.2,95652.83333333333,92812.8,92353.8,93194.48000000001
31,32,91595.23333333334,90050.9,96059.43333333333,92563.73333333334,94480.8,94370.93333333333,92843.8,95824.8,92718.3,92359.73333333334,93286.76666666668
32,33,91706.5,90384.13333333333,96551.53333333334,92064.43333333333,94531.1,94163.8,92228.83333333333,96071.1,92946.96666666666,92971.4,93361.98000000001
33,34,91170.03333333334,90266.23333333334,96554.56666666667,92420.46666666666,94274.9,94264.86666666667,92559.66666666667,95958.63333333333,92915.56666666667,93096.5,93348.14333333333
34,35,90954.63333333333,90346.43333333333,96642.63333333333,92587.8,94778.9,93899.63333333333,92189.83333333333,95575.83333333333,92913.66666666667,93034.46666666666,93292.38333333333
35,36,90856.1,89999.3,96377.4,92417.16666666667,94725.43333333333,93995.3,92329.06666666667,95550.06666666667,92316.33333333333,93256.36666666667,93182.25333333334
36,37,91117.56666666667,90282.56666666667,96221.06666666667,92454.33333333333,94724.06666666667,93288.36666666667,92392.93333333333,94936.43333333333,92205.53333333334,93406.36666666667,93102.92333333334
37,38,91156.1,90787.63333333333,96539.63333333333,92682.03333333334,94874.46666666666,93481.73333333334,92319.93333333333,95763.6,92318.06666666667,93957.0,93388.02
38,39,90503.23333333334,91367.7,96706.0,93012.1,95005.33333333333,93764.33333333333,92172.1,95941.9,92200.33333333333,93912.2,93458.52333333333
39,40,89995.03333333334,91111.1,96685.1,92695.36666666667,94054.33333333333,93847.83333333333,91981.93333333333,95944.0,91914.83333333333,93905.33333333333,93213.48666666668
40,41,89847.76666666666,91016.96666666666,96002.63333333333,92404.93333333333,93580.96666666666,93905.83333333333,91709.36666666667,96846.96666666666,92334.0,93928.6,93157.80333333334
41,42,90400.2,91557.5,95604.43333333333,92412.1,92995.63333333333,93644.5,91726.03333333334,97009.7,92589.46666666666,94109.03333333334,93204.86
42,43,90601.53333333334,91769.46666666666,95002.7,92171.43333333333,93763.93333333333,93650.36666666667,91772.8,97059.03333333334,92472.36666666667,94374.9,93263.85333333335
43,44,90822.56666666667,91429.26666666666,94262.3,91921.13333333333,94579.66666666667,94242.6,92195.7,97475.13333333333,93047.7,93947.73333333334,93392.37999999998
44,45,91486.9,90795.63333333333,94176.6,91681.16666666667,95353.06666666667,94097.16666666667,92205.03333333334,97530.66666666667,93065.73333333334,93581.2,93397.31666666665
45,46,91607.03333333334,90894.2,93744.06666666667,91444.4,95032.1,93574.03333333334,92195.5,97201.7,93315.13333333333,93061.0,93206.91666666666
46,47,91842.93333333333,91092.23333333334,93720.7,90979.33333333333,95342.1,94126.93333333333,92731.66666666667,97471.86666666667,92950.53333333334,92725.16666666667,93298.34666666666
47,48,91954.73333333334,91137.76666666666,92708.03333333334,90756.83333333333,95848.63333333333,94528.6,92636.33333333333,97491.66666666667,92602.66666666667,92560.83333333333,93222.61
48,49,91123.56666666667,91624.96666666666,92727.2,90396.33333333333,95797.7,93889.93333333333,92898.63333333333,97134.23333333334,92244.63333333333,92379.26666666666,93021.64666666665
49,50,91406.8,92292.53333333334,93251.03333333334,90257.96666666666,95807.53333333334,93923.83333333333,92188.06666666667,97232.6,92165.0,92335.83333333333,93086.12000000001
50,51,91550.8,92323.76666666666,93501.36666666667,89610.16666666667,96020.7,94499.1,91879.63333333333,97160.93333333333,92053.0,91998.83333333333,93059.83
51,52,92401.6,92749.2,93029.0,88567.6,96490.06666666667,94501.6,91601.63333333333,96994.7,91832.46666666666,92102.76666666666,93027.06333333332
52,53,92406.16666666667,93276.96666666666,93526.26666666666,88213.16666666667,96076.9,94655.76666666666,91687.83333333333,97300.8,92013.7,92429.2,93158.67666666667
53,54,91736.1,93314.93333333333,93454.46666666666,88212.76666666666,96269.33333333333,94417.26666666666,91588.2,97356.76666666666,91669.86666666667,92146.46666666666,93016.61666666667
54,55,91819.7,93589.43333333333,92930.13333333333,87669.7,96203.86666666667,94684.6,91402.13333333333,97386.06666666667,91783.33333333333,92572.83333333333,93004.18000000001
55,56,92088.8,93125.36666666667,92814.83333333333,87950.96666666666,96100.33333333333,94531.33333333333,90674.86666666667,97653.7,92295.23333333334,92219.03333333334,92945.44666666667
56,57,92320.03333333334,93404.06666666667,92171.2,87628.8,96146.56666666667,94253.46666666666,91111.93333333333,97594.06666666667,92763.93333333333,92233.43333333333,92962.75
57,58,92457.93333333333,93325.63333333333,91695.26666666666,87468.46666666666,96976.83333333333,94515.43333333333,91142.03333333334,97505.86666666667,92920.2,92715.13333333333,93072.28
58,59,92447.73333333334,92819.93333333333,91139.83333333333,87488.86666666667,97447.5,94682.6,91459.56666666667,97374.16666666667,93179.4,92966.6,93100.62
59,60,92759.23333333334,93273.13333333333,91794.63333333333,87407.93333333333,97587.66666666667,94609.26666666666,91133.66666666667,97415.53333333334,93334.73333333334,93039.93333333333,93235.57333333333
60,61,92954.46666666666,93544.06666666667,91567.1,87586.83333333333,97515.33333333333,95249.13333333333,91195.8,97487.3,93192.23333333334,92921.53333333334,93321.37999999999
