,Generations,Run 1 BSF,Run 2 BSF,Run 3 BSF,Run 4 BSF,Run 5 BSF,Run 6 BSF,Run 7 BSF,Run 8 BSF,Run 9 BSF,Run 10 BSF,Average BSF
79,80,89723,85390,87727,85883,92201,89994,84680,92819,89941,90223,88858.1
80,81,89723,85390,87727,86560,92201,89994,86372,90983,89941,90223,88911.4
81,82,89299,87622,87601,86894,92201,89994,86372,90983,89941,90480,89138.7
82,83,89299,87622,87601,86894,91649,89994,86676,90983,89941,90480,89113.9
83,84,89723,89407,87601,86894,91649,89994,86676,90983,89941,90480,89334.8
84,85,90176,89407,87235,85462,92248,89994,84359,90983,89941,90480,89028.5
85,86,90488,89432,86708,86894,91842,89994,84359,91940,89941,90480,89207.8
86,87,90488,90163,86708,86848,92248,89994,84359,91940,89941,90480,89316.9
87,88,90775,90219,86708,85040,92248,89994,84359,91940,89941,90480,89170.4
88,89,91112,90219,86708,84734,92248,89994,84359,91940,89941,90480,89173.5
89,90,88796,90219,86082,84734,92248,90129,84359,91940,89941,90480,88892.8
90,91,88796,89736,86082,85038,92059,90129,84359,91717,89941,90977,88883.4
91,92,88796,90227,86082,85040,93970,90129,84359,91717,89941,90977,89123.8
92,93,89257,90227,86708,85040,93970,90348,84024,91717,90650,90977,89291.8
93,94,90397,90227,86620,85040,94423,90024,84024,91065,90650,93195,89566.5
94,95,90397,91208,86708,85040,94423,89644,84024,92092,90650,93195,89738.1
95,96,91489,91208,86456,85040,95123,89562,84024,93740,90337,93195,90017.4
96,97,91037,91208,86708,84457,95123,89562,84024,93297,89844,92977,89823.7
97,98,91037,91039,86708,85040,95237,89562,86390,93289,89844,93667,90181.3
98,99,90812,91039,87857,85040,95237,89562,85920,93289,90337,93652,90274.5
99,100,90812,89976,87857,85040,95237,88757,85920,93289,90650,93667,90120.5
